timestamp,machine_id,operating_mode,temperature_c,vibration_mm_s,pressure_kpa,current_a,rpm,ambient_c,maintenance_age_days,fault_label,fault_type
2025-02-20T06:00:00Z,M012,load,50.695,2.615,140.405,12.232,1612.4,19.53,110,0,none
2025-02-20T12:00:00Z,M012,load,52.964,2.523,139.244,11.785,1597.6,25.445,110,0,none
2025-02-20T18:00:00Z,M012,load,50.79,2.7,114.426,12.097,1646.8,22.167,110,1,pressure_leak
2025-02-21T00:00:00Z,M012,load,49.137,2.358,135.864,12.105,1558.7,14.769,111,0,none
2025-02-21T06:00:00Z,M012,high_load,59.854,3.288,161.481,16.756,2276.5,19.289,111,0,none
2025-02-21T12:00:00Z,M012,high_load,63.572,3.297,159.474,16.463,2337.3,27.639,111,0,none
2025-02-21T18:00:00Z,M012,high_load,62.34,3.152,157.088,17.44,2201.8,23.161,111,0,none
2025-02-22T00:00:00Z,M012,high_load,60.549,3.25,157.544,16.207,2283.6,15.886,112,0,none
2025-02-22T06:00:00Z,M012,high_load,61.66,3.314,159.295,16.887,2304.4,19.263,112,0,none
2025-02-22T12:00:00Z,M012,high_load,61.918,3.24,158.755,16.102,2292.0,25.074,112,0,none
2025-02-22T18:00:00Z,M012,idle,39.32,1.544,106.871,5.414,655.0,23.227,112,0,none
2025-02-23T00:00:00Z,M012,idle,35.975,1.274,112.872,4.421,545.3,16.352,113,0,none
2025-02-23T06:00:00Z,M012,idle,37.742,1.291,109.703,5.107,650.7,19.938,113,0,none
2025-02-23T12:00:00Z,M012,idle,40.078,1.615,108.142,5.108,658.3,25.006,113,0,none
2025-02-23T18:00:00Z,M012,idle,38.532,1.374,109.274,4.384,658.4,23.441,113,0,none
2025-02-24T00:00:00Z,M012,load,51.509,2.538,135.614,11.254,1625.0,16.67,114,0,none
2025-02-24T06:00:00Z,M012,load,49.085,2.295,138.462,9.932,1689.6,19.482,114,0,none
2025-02-24T12:00:00Z,M012,load,54.813,2.24,139.597,11.123,1643.7,26.053,114,0,none
2025-02-24T18:00:00Z,M012,load,51.058,2.518,136.209,12.653,1588.7,22.702,114,0,none
2025-02-25T00:00:00Z,M012,load,49.398,2.715,135.982,10.998,1478.6,16.293,115,0,none
2025-02-25T06:00:00Z,M012,load,50.68,2.396,134.165,11.686,1601.8,19.23,115,0,none
2025-02-25T12:00:00Z,M012,load,52.435,2.429,137.751,11.51,1587.3,25.598,115,0,none
2025-02-25T18:00:00Z,M012,load,52.702,2.313,138.443,11.797,1560.7,22.47,115,0,none
2025-02-26T00:00:00Z,M012,load,47.614,2.676,138.683,11.779,1608.1,15.658,116,0,none
2025-02-26T06:00:00Z,M012,load,52.455,2.328,137.26,11.474,1575.6,19.075,116,0,none
2025-02-26T12:00:00Z,M012,load,52.615,2.363,142.28,11.082,1661.4,25.164,116,0,none
2025-02-26T18:00:00Z,M012,load,52.45,2.451,136.379,12.996,1622.3,22.651,116,0,none
2025-02-27T00:00:00Z,M012,load,51.986,2.42,135.532,12.325,1655.7,16.254,117,0,none
2025-02-27T06:00:00Z,M012,high_load,70.14,3.379,156.802,18.267,2339.1,19.945,117,1,cooling_degradation
2025-02-27T12:00:00Z,M012,high_load,61.143,3.43,161.716,17.445,2287.4,25.793,117,0,none
2025-02-27T18:00:00Z,M012,high_load,61.51,3.476,153.954,16.819,2315.1,22.541,117,0,none
2025-02-28T00:00:00Z,M012,high_load,59.559,3.257,154.556,16.821,2221.7,15.594,118,0,none
2025-02-28T06:00:00Z,M012,high_load,60.966,2.872,161.504,15.799,2248.0,20.449,118,0,none
2025-02-28T12:00:00Z,M012,high_load,62.611,3.159,152.43,16.317,2242.0,25.541,118,0,none
2025-02-28T18:00:00Z,M012,idle,37.807,1.331,104.677,4.393,602.7,22.629,118,0,none
2025-03-01T00:00:00Z,M012,idle,38.006,1.564,107.033,4.818,542.4,17.973,119,0,none
2025-03-01T06:00:00Z,M012,idle,37.631,1.627,106.52,7.059,727.9,18.99,119,0,none
2025-03-01T12:00:00Z,M012,idle,37.724,1.743,105.837,5.283,676.4,25.085,119,0,none
2025-03-01T18:00:00Z,M012,idle,38.0,1.358,106.663,5.439,697.0,22.278,119,0,none
2025-03-02T00:00:00Z,M012,load,50.536,2.694,133.695,10.776,1565.6,17.118,120,0,none
2025-03-02T06:00:00Z,M012,load,51.173,2.762,137.581,11.234,1537.3,20.519,120,0,none
2025-03-02T12:00:00Z,M012,load,52.138,2.638,138.643,12.426,1624.6,26.236,120,0,none
2025-03-02T18:00:00Z,M012,load,51.149,2.457,135.796,10.923,1608.2,22.812,120,0,none
2025-03-03T00:00:00Z,M012,load,47.782,2.556,135.591,11.15,1537.9,16.064,121,0,none
2025-03-03T06:00:00Z,M012,load,51.869,2.661,139.877,11.888,1556.8,20.293,121,0,none
2025-03-03T12:00:00Z,M012,load,54.476,2.466,134.458,12.353,1469.3,26.822,121,0,none
2025-03-03T18:00:00Z,M012,load,48.947,2.696,133.811,12.163,1628.3,22.855,121,0,none
2025-03-04T00:00:00Z,M012,load,49.162,2.171,137.066,11.96,1661.6,16.874,122,0,none
2025-03-04T06:00:00Z,M012,load,50.795,2.513,141.093,11.849,1592.3,21.649,122,0,none
2025-03-04T12:00:00Z,M012,load,52.598,2.371,135.575,11.877,1626.0,26.869,122,0,none
2025-03-04T18:00:00Z,M012,load,51.077,2.611,134.179,11.214,1560.1,23.246,122,0,none
2025-03-05T00:00:00Z,M012,load,48.536,3.569,139.349,12.405,1513.8,16.302,123,1,bearing_wear
2025-03-05T06:00:00Z,M012,high_load,61.278,3.292,158.508,17.588,2402.9,19.414,123,0,none
2025-03-05T12:00:00Z,M012,high_load,64.003,3.703,157.582,16.92,2261.4,26.654,123,0,none
2025-03-05T18:00:00Z,M012,high_load,60.3,3.052,155.634,16.571,2326.8,21.487,123,0,none
2025-03-06T00:00:00Z,M012,high_load,59.062,3.046,160.611,16.732,2303.4,16.163,124,0,none
2025-03-06T06:00:00Z,M012,high_load,59.356,3.546,158.408,16.495,2279.5,19.937,124,0,none
2025-03-06T12:00:00Z,M012,high_load,63.014,3.723,159.28,16.46,2305.5,25.568,124,0,none
2025-03-06T18:00:00Z,M012,idle,37.4,1.523,109.529,5.15,590.7,22.314,124,0,none
2025-03-07T00:00:00Z,M012,idle,38.394,1.691,107.925,5.058,736.0,16.931,125,0,none
2025-03-07T06:00:00Z,M012,idle,38.732,1.689,104.31,4.416,514.5,20.456,125,0,none
2025-03-07T12:00:00Z,M012,idle,39.018,1.787,109.549,5.116,632.4,28.28,125,0,none
2025-03-07T18:00:00Z,M012,idle,41.816,1.586,107.394,4.035,592.1,23.701,125,0,none
2025-03-08T00:00:00Z,M012,load,48.809,2.741,133.756,12.442,1556.0,15.448,126,0,none
2025-03-08T06:00:00Z,M012,load,50.029,2.705,133.328,12.134,1624.4,20.609,126,0,none
2025-03-08T12:00:00Z,M012,load,51.867,2.578,140.474,11.563,1522.7,24.743,126,0,none
2025-03-08T18:00:00Z,M012,load,55.403,2.413,134.33,11.768,1646.9,22.094,126,0,none
2025-03-09T00:00:00Z,M012,load,51.9,2.482,134.747,12.766,1547.3,16.659,127,0,none
2025-03-09T06:00:00Z,M012,load,53.458,2.643,135.324,11.367,1667.3,21.069,127,0,none
2025-03-09T12:00:00Z,M012,load,52.326,2.69,135.209,11.828,1593.2,24.985,127,0,none
2025-03-09T18:00:00Z,M012,load,52.345,2.521,134.356,11.578,1468.6,21.48,127,0,none
2025-03-10T00:00:00Z,M012,load,49.553,2.608,132.453,11.674,1672.8,17.103,128,0,none
2025-03-10T06:00:00Z,M012,load,50.501,2.496,135.199,11.774,1603.8,19.889,128,0,none
2025-03-10T12:00:00Z,M012,load,53.968,2.257,136.468,12.083,1627.5,25.93,128,0,none
2025-03-10T18:00:00Z,M012,load,53.432,2.759,134.573,11.949,1580.9,22.486,128,0,none
2025-03-11T00:00:00Z,M012,load,52.273,3.506,131.371,12.374,1551.9,16.298,129,1,bearing_wear
2025-03-11T06:00:00Z,M012,high_load,61.86,3.179,160.585,17.035,2401.6,19.855,129,0,none
2025-03-11T12:00:00Z,M012,high_load,61.321,3.491,161.026,16.646,2369.5,26.005,129,0,none
2025-03-11T18:00:00Z,M012,high_load,63.84,3.213,160.243,18.288,2363.2,22.44,129,0,none
2025-03-12T00:00:00Z,M012,high_load,59.419,3.647,156.893,17.013,2338.8,14.959,130,0,none
2025-03-12T06:00:00Z,M012,high_load,60.61,3.552,158.736,16.423,2169.5,21.238,130,0,none
2025-03-12T12:00:00Z,M012,high_load,61.907,3.65,143.156,17.86,2243.5,26.39,130,1,pressure_leak
2025-03-12T18:00:00Z,M012,idle,38.093,1.796,108.022,5.709,683.4,22.995,130,0,none
2025-03-13T00:00:00Z,M012,idle,36.97,1.613,109.894,5.207,752.3,16.585,131,0,none
2025-03-13T06:00:00Z,M012,idle,39.053,1.478,110.863,5.103,570.2,20.447,131,0,none
2025-03-13T12:00:00Z,M012,idle,41.1,1.618,106.522,5.017,660.7,27.031,131,0,none
2025-03-13T18:00:00Z,M012,idle,39.726,1.555,104.464,5.382,637.4,21.973,131,0,none
2025-03-14T00:00:00Z,M012,load,47.977,2.933,134.003,11.85,1717.4,16.066,132,0,none
2025-03-14T06:00:00Z,M012,load,52.039,2.655,135.539,11.216,1428.4,19.391,132,0,none
2025-03-14T12:00:00Z,M012,load,54.521,2.964,138.216,12.254,1531.9,26.076,132,0,none
2025-03-14T18:00:00Z,M012,load,53.43,2.816,136.05,12.494,1618.7,22.535,132,0,none
2025-03-15T00:00:00Z,M012,load,53.452,2.585,138.257,12.093,1534.2,17.132,133,0,none
2025-03-15T06:00:00Z,M012,load,50.854,2.78,140.135,11.637,1635.8,21.007,133,0,none
2025-03-15T12:00:00Z,M012,load,52.493,2.739,134.212,11.724,1513.5,26.856,133,0,none
2025-03-15T18:00:00Z,M012,load,51.395,2.894,145.332,12.449,1641.9,24.307,133,0,none
2025-03-16T00:00:00Z,M012,load,49.977,2.606,135.87,11.802,1551.8,18.165,134,0,none
2025-03-16T06:00:00Z,M012,load,51.897,2.73,135.943,10.981,1569.7,20.237,134,0,none
2025-03-16T12:00:00Z,M012,load,54.607,2.794,132.662,11.734,1610.4,26.056,134,0,none
2025-03-16T18:00:00Z,M012,load,54.472,2.828,135.062,11.283,1646.2,22.112,134,0,none
2025-03-17T00:00:00Z,M012,load,51.454,2.341,138.052,12.573,1549.0,16.776,135,0,none
2025-03-17T06:00:00Z,M012,high_load,60.169,3.364,157.041,17.566,2260.8,19.628,135,0,none
2025-03-17T12:00:00Z,M012,high_load,63.828,3.582,155.986,17.68,2268.5,25.429,135,0,none
2025-03-17T18:00:00Z,M012,high_load,61.573,3.617,162.003,16.617,2311.3,24.254,135,0,none
2025-03-18T00:00:00Z,M012,high_load,61.365,3.494,160.326,17.209,2285.3,15.996,136,0,none
2025-03-18T06:00:00Z,M012,high_load,62.875,3.362,157.788,16.631,2303.5,18.526,136,0,none
2025-03-18T12:00:00Z,M012,high_load,63.654,3.287,158.926,16.731,2207.1,27.137,136,0,none
2025-03-18T18:00:00Z,M012,idle,36.699,1.816,112.408,5.318,600.2,21.508,136,0,none
2025-03-19T00:00:00Z,M012,idle,35.194,1.894,106.209,4.775,684.2,16.549,137,0,none
2025-03-19T06:00:00Z,M012,idle,37.162,1.823,109.265,5.179,725.6,21.505,137,0,none
2025-03-19T12:00:00Z,M012,idle,39.765,1.614,107.019,5.228,681.3,26.866,137,0,none
2025-03-19T18:00:00Z,M012,idle,41.653,1.834,112.313,4.929,626.2,21.409,137,0,none
2025-03-20T00:00:00Z,M012,load,49.787,2.71,134.286,11.277,1575.5,16.198,138,0,none
2025-03-20T06:00:00Z,M012,load,51.001,2.691,131.632,11.304,1577.7,20.125,138,0,none
2025-03-20T12:00:00Z,M012,load,63.919,2.719,137.555,12.377,1555.0,25.83,138,1,cooling_degradation
2025-03-20T18:00:00Z,M012,load,52.94,2.988,141.005,13.013,1493.2,22.469,138,0,none
2025-03-21T00:00:00Z,M012,load,51.588,2.796,116.808,12.781,1500.4,17.206,139,1,pressure_leak
2025-03-21T06:00:00Z,M012,load,49.648,2.52,137.818,11.988,1607.3,20.286,139,0,none
2025-03-21T12:00:00Z,M012,load,53.13,2.515,136.381,12.151,1604.3,26.018,139,0,none
2025-03-21T18:00:00Z,M012,load,52.043,2.78,137.758,12.035,1565.2,23.145,139,0,none
2025-03-22T00:00:00Z,M012,load,50.276,2.663,138.402,11.849,1628.4,16.219,140,0,none
2025-03-22T06:00:00Z,M012,load,51.075,2.628,137.983,12.215,1606.8,20.35,140,0,none
2025-03-22T12:00:00Z,M012,load,55.199,2.751,140.139,11.764,1664.7,26.865,140,0,none
2025-03-22T18:00:00Z,M012,load,50.109,2.961,138.368,11.988,1542.3,22.718,140,0,none
2025-03-23T00:00:00Z,M012,load,52.442,3.029,137.15,13.083,1622.8,16.437,141,0,none
2025-03-23T06:00:00Z,M012,high_load,63.742,3.376,160.3,17.713,2335.3,21.424,141,0,none
2025-03-23T12:00:00Z,M012,high_load,61.932,3.777,161.447,17.842,2345.4,26.014,141,0,none
2025-03-23T18:00:00Z,M012,high_load,61.449,3.368,160.699,16.943,2328.0,23.653,141,0,none
2025-03-24T00:00:00Z,M012,high_load,58.085,3.484,157.6,16.817,2287.9,16.083,142,0,none
2025-03-24T06:00:00Z,M012,high_load,69.186,3.464,159.968,17.79,2322.8,19.516,142,1,cooling_degradation
2025-03-24T12:00:00Z,M012,high_load,65.381,3.668,158.353,18.06,2219.8,26.707,142,0,none
2025-03-24T18:00:00Z,M012,idle,40.802,1.649,105.381,6.685,648.2,22.459,142,0,none
2025-03-25T00:00:00Z,M012,idle,38.489,1.725,108.023,5.604,699.9,17.084,143,0,none
2025-03-25T06:00:00Z,M012,idle,39.203,1.892,106.391,5.511,619.5,20.744,143,0,none
2025-03-25T12:00:00Z,M012,idle,41.464,1.829,104.075,5.764,699.5,26.052,143,0,none
2025-03-25T18:00:00Z,M012,idle,42.349,1.517,105.012,4.582,698.8,22.14,143,0,none
2025-03-26T00:00:00Z,M012,load,49.773,2.691,133.345,12.205,1613.7,17.47,144,0,none
2025-03-26T06:00:00Z,M012,load,54.446,2.745,132.751,12.04,1563.1,20.148,144,0,none
2025-03-26T12:00:00Z,M012,load,53.001,2.672,116.161,12.76,1633.8,26.31,144,1,pressure_leak
2025-03-26T18:00:00Z,M012,load,51.585,2.566,137.009,11.594,1641.8,22.158,144,0,none
2025-03-27T00:00:00Z,M012,load,52.589,2.702,140.581,12.726,1598.4,16.664,145,0,none
2025-03-27T06:00:00Z,M012,load,52.02,2.797,138.678,11.509,1589.2,20.359,145,0,none
2025-03-27T12:00:00Z,M012,load,52.915,2.841,136.429,12.978,1520.8,26.46,145,0,none
2025-03-27T18:00:00Z,M012,load,51.552,2.98,131.863,11.592,1588.0,21.657,145,0,none
2025-03-28T00:00:00Z,M012,load,50.808,2.76,135.569,11.622,1601.4,17.276,146,0,none
2025-03-28T06:00:00Z,M012,load,52.846,2.749,138.289,12.492,1545.9,20.065,146,0,none
2025-03-28T12:00:00Z,M012,load,53.737,2.85,135.796,12.379,1593.3,26.054,146,0,none
2025-03-28T18:00:00Z,M012,load,53.106,2.747,131.51,12.134,1631.0,23.847,146,0,none
2025-03-29T00:00:00Z,M012,load,49.97,2.611,135.606,11.895,1611.1,15.989,147,0,none
2025-03-29T06:00:00Z,M012,high_load,61.983,3.773,156.349,16.572,2294.8,20.071,147,0,none
2025-03-29T12:00:00Z,M012,high_load,66.708,5.744,157.275,15.933,2311.7,25.716,147,1,bearing_wear
2025-03-29T18:00:00Z,M012,high_load,62.404,3.519,160.518,17.834,2271.1,21.693,147,0,none
2025-03-30T00:00:00Z,M012,high_load,60.941,5.573,157.208,17.474,2271.3,15.489,148,1,bearing_wear
2025-03-30T06:00:00Z,M012,high_load,69.5,3.903,159.746,17.505,2311.0,21.089,148,1,cooling_degradation
2025-03-30T12:00:00Z,M012,high_load,63.184,3.655,159.423,17.799,2340.5,26.865,148,0,none
2025-03-30T18:00:00Z,M012,idle,40.143,1.971,102.75,4.254,686.2,21.941,148,0,none
2025-03-31T00:00:00Z,M012,idle,38.439,1.892,108.675,5.665,609.2,16.896,149,0,none
2025-03-31T06:00:00Z,M012,idle,38.013,1.746,107.014,4.642,743.7,20.672,149,0,none
2025-03-31T12:00:00Z,M012,idle,41.254,1.752,103.773,4.278,740.7,26.535,149,0,none
2025-03-31T18:00:00Z,M012,idle,38.119,1.816,104.6,5.024,665.0,23.547,149,0,none
2025-04-01T00:00:00Z,M012,load,49.951,3.077,136.081,11.97,1595.3,15.73,150,0,none
2025-04-01T06:00:00Z,M012,load,51.26,2.74,136.974,12.286,1563.3,20.07,150,0,none
2025-04-01T12:00:00Z,M012,load,52.893,3.018,133.901,11.876,1589.6,26.472,150,0,none
2025-04-01T18:00:00Z,M012,load,52.216,2.763,136.952,11.571,1601.0,23.472,150,0,none
2025-04-02T00:00:00Z,M012,load,49.589,2.834,136.879,11.619,1602.4,16.284,151,0,none
2025-04-02T06:00:00Z,M012,load,50.284,3.021,132.464,12.223,1612.1,21.554,151,0,none
2025-04-02T12:00:00Z,M012,load,65.507,2.91,138.374,12.973,1612.6,26.231,151,1,cooling_degradation
2025-04-02T18:00:00Z,M012,load,52.534,2.771,133.984,12.455,1620.7,22.631,151,0,none
2025-04-03T00:00:00Z,M012,load,50.487,3.04,136.512,12.44,1623.4,17.109,152,0,none
2025-04-03T06:00:00Z,M012,load,51.663,3.014,123.606,12.274,1514.4,18.772,152,1,pressure_leak
2025-04-03T12:00:00Z,M012,load,54.223,3.089,137.124,12.065,1610.9,25.894,152,0,none
2025-04-03T18:00:00Z,M012,load,52.855,2.927,135.841,11.795,1558.4,22.81,152,0,none
2025-04-04T00:00:00Z,M012,load,50.601,3.062,139.598,11.934,1556.4,17.299,153,0,none
2025-04-04T06:00:00Z,M012,high_load,60.315,3.659,154.109,17.397,2253.9,19.215,153,0,none
2025-04-04T12:00:00Z,M012,high_load,62.195,4.963,159.865,18.054,2433.1,26.556,153,1,bearing_wear
2025-04-04T18:00:00Z,M012,high_load,61.39,3.856,158.972,17.811,2220.8,22.174,153,0,none
2025-04-05T00:00:00Z,M012,high_load,59.219,3.86,153.845,17.196,2272.1,15.739,154,0,none
2025-04-05T06:00:00Z,M012,high_load,63.345,3.797,162.2,17.132,2338.5,21.096,154,0,none
2025-04-05T12:00:00Z,M012,high_load,65.672,3.684,153.993,16.208,2311.8,26.284,154,0,none
2025-04-05T18:00:00Z,M012,idle,40.749,2.356,109.178,5.656,566.1,22.771,154,0,none
2025-04-06T00:00:00Z,M012,idle,37.415,1.926,104.336,3.979,625.8,16.723,155,0,none
2025-04-06T06:00:00Z,M012,idle,41.282,2.053,104.562,5.239,655.1,21.117,155,0,none
2025-04-06T12:00:00Z,M012,idle,41.834,2.162,104.765,5.531,738.1,27.26,155,0,none
2025-04-06T18:00:00Z,M012,idle,41.908,1.932,102.24,5.405,669.7,23.642,155,0,none
2025-04-07T00:00:00Z,M012,load,50.913,3.046,132.223,12.055,1654.8,16.611,156,0,none
2025-04-07T06:00:00Z,M012,load,52.03,2.914,135.185,12.269,1612.1,19.792,156,0,none
2025-04-07T12:00:00Z,M012,load,53.774,2.778,136.174,12.104,1645.3,24.326,156,0,none
2025-04-07T18:00:00Z,M012,load,54.118,3.104,134.597,12.509,1652.9,22.769,156,0,none
2025-04-08T00:00:00Z,M012,load,50.877,3.122,134.084,12.664,1591.2,16.375,157,0,none
2025-04-08T06:00:00Z,M012,load,53.358,3.032,134.447,13.295,1602.8,19.265,157,0,none
2025-04-08T12:00:00Z,M012,load,54.327,2.707,134.991,12.173,1599.2,24.857,157,0,none
2025-04-08T18:00:00Z,M012,load,54.039,2.833,138.333,13.276,1503.9,22.164,157,0,none
2025-04-09T00:00:00Z,M012,load,50.546,2.817,135.759,12.572,1646.5,16.593,158,0,none
2025-04-09T06:00:00Z,M012,load,50.526,2.782,137.872,12.406,1546.7,19.884,158,0,none
2025-04-09T12:00:00Z,M012,load,52.781,3.091,138.725,12.38,1565.3,25.156,158,0,none
2025-04-09T18:00:00Z,M012,load,53.671,3.169,138.74,10.772,1505.5,22.339,158,0,none
2025-04-10T00:00:00Z,M012,load,52.923,2.829,141.448,12.136,1523.6,16.779,159,0,none
2025-04-10T06:00:00Z,M012,high_load,61.951,5.371,158.613,16.821,2263.0,20.125,159,1,bearing_wear
2025-04-10T12:00:00Z,M012,high_load,64.635,4.935,152.705,17.096,2230.1,26.509,159,1,bearing_wear
2025-04-10T18:00:00Z,M012,high_load,63.788,3.668,154.202,17.713,2296.0,23.156,159,0,none
2025-01-01T00:00:00Z,M013,load,48.367,2.076,144.928,10.322,1506.1,15.059,36,0,none
2025-01-01T06:00:00Z,M013,load,45.294,1.916,138.876,11.137,1633.3,17.964,36,0,none
2025-01-01T12:00:00Z,M013,load,49.827,1.983,135.914,10.234,1560.2,24.704,36,0,none
2025-01-01T18:00:00Z,M013,load,49.595,2.264,137.37,10.319,1562.2,19.556,36,0,none
2025-01-02T00:00:00Z,M013,load,47.212,2.026,142.341,10.32,1470.6,14.102,37,0,none
2025-01-02T06:00:00Z,M013,load,49.728,2.244,140.458,10.537,1669.0,18.361,37,0,none
2025-01-02T12:00:00Z,M013,high_load,62.725,2.384,162.827,16.416,2315.8,24.634,37,0,none
2025-01-02T18:00:00Z,M013,high_load,58.052,2.864,161.917,14.794,2213.5,19.782,37,0,none
2025-01-03T00:00:00Z,M013,high_load,58.752,2.752,159.866,15.668,2282.6,14.619,38,0,none
2025-01-03T06:00:00Z,M013,high_load,57.657,2.396,167.991,15.39,2330.1,17.19,38,0,none
2025-01-03T12:00:00Z,M013,high_load,61.926,2.886,162.833,15.899,2385.2,22.635,38,0,none
2025-01-03T18:00:00Z,M013,high_load,59.873,2.65,157.587,15.034,2280.4,20.972,38,0,none
2025-01-04T00:00:00Z,M013,idle,35.022,0.932,110.212,3.23,654.6,13.902,39,0,none
2025-01-04T06:00:00Z,M013,idle,36.216,1.031,112.515,3.616,590.4,18.885,39,0,none
2025-01-04T12:00:00Z,M013,idle,37.086,1.045,111.625,3.387,649.0,24.633,39,0,none
2025-01-04T18:00:00Z,M013,idle,35.0,0.875,113.288,3.64,624.8,21.562,39,0,none
2025-01-05T00:00:00Z,M013,idle,35.235,0.916,112.493,3.152,659.1,13.694,40,0,none
2025-01-05T06:00:00Z,M013,load,48.21,1.889,139.035,10.92,1651.7,18.408,40,0,none
2025-01-05T12:00:00Z,M013,load,50.606,1.994,143.331,9.932,1609.9,24.821,40,0,none
2025-01-05T18:00:00Z,M013,load,49.837,1.974,138.504,10.505,1497.0,20.433,40,0,none
2025-01-06T00:00:00Z,M013,load,48.234,1.829,141.119,10.521,1605.2,13.899,41,0,none
2025-01-06T06:00:00Z,M013,load,50.092,2.254,142.266,11.301,1471.0,16.071,41,0,none
2025-01-06T12:00:00Z,M013,load,50.41,2.04,142.434,10.408,1597.5,24.152,41,0,none
2025-01-06T18:00:00Z,M013,load,50.94,1.999,143.12,10.809,1576.8,19.998,41,0,none
2025-01-07T00:00:00Z,M013,load,48.538,1.799,141.749,10.342,1598.5,14.284,42,0,none
2025-01-07T06:00:00Z,M013,load,47.846,2.077,138.102,9.588,1581.2,17.805,42,0,none
2025-01-07T12:00:00Z,M013,load,53.224,2.089,138.414,10.958,1496.9,24.328,42,0,none
2025-01-07T18:00:00Z,M013,load,49.093,2.042,144.174,10.672,1585.6,19.969,42,0,none
2025-01-08T00:00:00Z,M013,load,47.04,2.007,143.769,10.769,1584.6,15.35,43,0,none
2025-01-08T06:00:00Z,M013,load,48.948,2.342,147.157,11.328,1619.7,19.537,43,0,none
2025-01-08T12:00:00Z,M013,high_load,60.948,2.741,163.671,15.839,2259.8,23.285,43,0,none
2025-01-08T18:00:00Z,M013,high_load,59.934,2.652,158.171,14.686,2298.2,22.191,43,0,none
2025-01-09T00:00:00Z,M013,high_load,60.521,2.66,160.713,16.489,2303.5,15.665,44,0,none
2025-01-09T06:00:00Z,M013,high_load,57.571,2.674,162.917,17.32,2271.0,18.088,44,0,none
2025-01-09T12:00:00Z,M013,high_load,59.648,3.067,165.159,15.759,2267.0,23.893,44,0,none
2025-01-09T18:00:00Z,M013,high_load,61.307,2.7,166.831,14.72,2284.2,20.437,44,0,none
2025-01-10T00:00:00Z,M013,idle,33.567,1.158,111.525,3.433,689.8,13.898,45,0,none
2025-01-10T06:00:00Z,M013,idle,35.423,0.917,113.683,3.706,694.7,17.811,45,0,none
2025-01-10T12:00:00Z,M013,idle,38.713,1.172,113.085,3.29,680.8,23.76,45,0,none
2025-01-10T18:00:00Z,M013,idle,36.431,1.245,108.677,2.829,682.5,22.066,45,0,none
2025-01-11T00:00:00Z,M013,idle,34.481,0.957,112.913,4.231,716.2,15.195,46,0,none
2025-01-11T06:00:00Z,M013,load,49.31,2.202,139.647,10.342,1525.3,18.881,46,0,none
2025-01-11T12:00:00Z,M013,load,53.616,2.296,137.278,10.43,1482.8,23.181,46,0,none
2025-01-11T18:00:00Z,M013,load,48.777,2.07,139.073,10.569,1596.8,22.075,46,0,none
2025-01-12T00:00:00Z,M013,load,47.745,2.277,142.924,10.445,1608.8,13.859,47,0,none
2025-01-12T06:00:00Z,M013,load,50.72,1.821,140.229,10.617,1583.1,19.091,47,0,none
2025-01-12T12:00:00Z,M013,load,50.826,2.161,138.175,10.33,1615.0,24.2,47,0,none
2025-01-12T18:00:00Z,M013,load,49.333,1.966,139.479,11.189,1496.3,20.974,47,0,none
2025-01-13T00:00:00Z,M013,load,50.543,2.044,141.852,10.419,1624.3,15.535,48,0,none
2025-01-13T06:00:00Z,M013,load,48.71,1.976,139.346,10.641,1636.6,17.677,48,0,none
2025-01-13T12:00:00Z,M013,load,49.394,2.023,143.826,11.243,1611.6,23.598,48,0,none
2025-01-13T18:00:00Z,M013,load,51.136,2.002,139.677,10.426,1650.5,20.991,48,0,none
2025-01-14T00:00:00Z,M013,load,48.639,1.987,138.955,11.1,1566.6,14.948,49,0,none
2025-01-14T06:00:00Z,M013,load,48.471,1.887,139.829,9.56,1580.4,17.763,49,0,none
2025-01-14T12:00:00Z,M013,high_load,62.201,2.833,160.048,16.154,2347.4,25.096,49,0,none
2025-01-14T18:00:00Z,M013,high_load,61.356,2.85,164.571,15.697,2281.8,21.525,49,0,none
2025-01-15T00:00:00Z,M013,high_load,55.899,2.817,164.806,15.232,2346.8,14.075,50,0,none
2025-01-15T06:00:00Z,M013,high_load,58.895,2.885,161.885,16.731,2368.6,18.952,50,0,none
2025-01-15T12:00:00Z,M013,high_load,62.956,3.05,164.943,16.329,2298.6,25.173,50,0,none
2025-01-15T18:00:00Z,M013,high_load,71.074,2.768,162.933,16.189,2348.5,20.639,50,1,cooling_degradation
2025-01-16T00:00:00Z,M013,idle,36.45,1.111,110.286,3.566,651.3,14.901,51,0,none
2025-01-16T06:00:00Z,M013,idle,36.37,1.648,107.428,4.668,571.5,17.393,51,0,none
2025-01-16T12:00:00Z,M013,idle,40.021,1.092,107.325,4.008,594.9,25.352,51,0,none
2025-01-16T18:00:00Z,M013,idle,37.946,1.146,114.038,4.884,646.0,20.554,51,0,none
2025-01-17T00:00:00Z,M013,idle,39.662,0.948,107.438,3.757,705.9,15.426,52,0,none
2025-01-17T06:00:00Z,M013,load,49.168,2.301,143.132,10.426,1615.4,19.6,52,0,none
2025-01-17T12:00:00Z,M013,load,53.325,2.036,139.364,10.023,1636.1,26.871,52,0,none
2025-01-17T18:00:00Z,M013,load,49.052,2.068,141.357,10.734,1530.5,20.678,52,0,none
2025-01-18T00:00:00Z,M013,load,47.24,2.427,138.878,11.508,1574.0,14.574,53,0,none
